reg_id,year,number,change,file
Permen_Perin_2019_30,2019,30,Permen_Perin_2019_15,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_1231-2019.json
Peraturan_LPS_2019_3,2019,3,Peraturan_LPS_2011_1,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn982-2019.json
Peraturan_Polri_2019_3,2019,3,Peraturan_Polri_2017_13,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn430-2019.json
Permen_Ristekdikti_2019_3,2019,3,Permen_Ristekdikti_2017_44,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn61-2019.json
Permen_Sos_2019_3,2019,3,Permen_Sos_2015_21,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn612-2019.json
Permen_ESDM_2019_3,2019,3,Permen_ESDM_2018_23,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn476-2019.json
PERMENKO_PMK_2019_3,2019,3,PERMENKO_PMK_2017_2,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn957-2019.json
Permen_Desa_2019_3,2019,3,Permen_Desa_2017_25,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn711-2019.json
Peraturan_BPOM_2019_29,2019,29,Peraturan_BPOM_2018_12,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_1274-2019.json
PERMEN_DAG_2019_28,2019,28,PERMEN_DAG_2019_13,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_450-2019.json
Permen_Ristekdikti_2019_28,2019,28,Permen_Ristekdikti_2017_16,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn490-2019.json
Permen_Tan_2019_27,2019,27,Permen_Tan_2019_05,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn630-2019.json
Permen_Kes_2019_27,2019,27,Permen_Kes_2015_46,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn929-2019.json
Permen_Ristekdikti_2019_27,2019,27,Permen_Ristekdikti_2016_69,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_396-2019.json
Permen_Keu_2019_26,2019,26,Permen_Keu_2017_130,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn316-2019.json
Permen_Han_2019_26,2019,26,Permen_Han_2018_18,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_1461-2019.json
Permen_Perin_2019_26,2019,26,Permen_Perin_2016_78,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn830-2019.json
PP_2019_26,2019,26,PP_2004_41,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2019/pp26-2019bt.json
Peraturan_BSN_2019_25,2019,25,Peraturan_BSN_2019_12,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn1534-2019.json
Permen_Dag_2019_25,2019,25,Permen_Dag_2014_20,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn341-2019.json
Permen_Keu_2019_21,2019,21,Permen_Keu_2007_145,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn242-2019.json
Peraturan_BI_2019_21,2019,21,Peraturan_BI_2018_20,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2019/pbi21-7-2019bt.json
Permen_Dag_2019_08,2019,08,Permen_Dag_2018_59,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn180-2019.json
Permen_KP_2019_20,2019,20,Permen_KP_2017_43,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_596_2019.json
PERMEN_RISTEKDIKTI_2019_23,2019,23,PERMEN_RISTEKDIKTI_2015_15,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn238-2019.json
Permen_Dikbud_2019_20,2019,20,Permen_Dikbud_2018_51,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn669-2019.json
PERMEN_KEU_2019_152,2019,152,PERMEN_KEU_2017_146,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_1251-2019.json
Permen_Kopukm_2019_05,2019,05,Permen_Kopukm_2018_11,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn827-2019.json
Peraturan_LIPI_2019_16,2019,16,Peraturan_LIPI_2019_3,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_1451-2019.json
PP_2019_17,2019,17,PP_2001_29,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2019/pp17-2019.json
Permen_ESDM_2019_17,2019,17,Permen_ESDM_2016_29,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn1181-2019.json
UU_2019_13,2019,13,UU_2014_17,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2019/uu13-2019bt.json
Permen_Keu_2019_173,2019,173,Permen_Keu_2013_105,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_1501-2019.json
Peraturan_DKPP_2019_1,2019,1,Peraturan_DKPP_2017_5,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn252-2019.json
PERATURAN_BPOM_2019_2,2019,2,PERATURAN_BPOM_2018_25,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn177-2019.json
Peraturan_KPU_2019_2,2019,2,Peraturan_KPU_2018_7,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn65-2019.json
Permen_Keu_2019_159,2019,159,Permen_Keu_2017_208,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_1420-2019.json
Permen_Naker_2019_12,2019,12,Permen_Naker_2015_13,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn870-2019.json
Permen_Humham_2019_13,2019,13,Permen_Humham_2016_2,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn709-2019.json
Permen_Keu_2019_135,2019,135,Permen_Keu_2016_130,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_1077-2019.json
Permen_Agama_2019_21,2019,21,Permen_Agama_2015_67,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_1131-2019.json
PERMEN_KEU_2019_132,2019,132,PERMEN_KEU_2018_206,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_1075-2019.json
Permen_KP_2019_22,2019,22,Permen_KP_2011_10,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn614-2019.json
Permen_Humham_2019_10,2019,10,Permen_Humham_2016_3,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn660-2019.json
Permen_ESDM_2019_18,2019,18,Permen_ESDM_2017_27,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn1182-2019.json
Permen_Dag_2019_05,2019,05,Permen_Dag_2016_77,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn74-2019.json
PERMEN_DAG_2019_12,2019,12,PERMEN_DAG_10_72,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn184-2019.json
PERMEN_KEU_2019_157,2019,157,PERMEN_KEU_2016_190,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_1418-2019.json
Permen_Dikbud_2019_13,2019,13,Permen_Dikbud_2017_32,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn491-2019.json
Permen_Humham_2019_1,2019,1,Permen_Humham_2018_33,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn27-2019.json
Permen_PUPR_2019_18,2019,18,Permen_PUPR_2015_13,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn1638-2019.json
PERMEN_DIKBUD_2019_18,2019,18,PERMEN_DIKBUD_2019_3,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn609-2019.json
Peraturan_BI_2019_21,2019,21,Peraturan_BI_2018_20,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2019/pbi21-12-2019bt.json
Peraturan_KPU_2019_12,2019,12,Peraturan_KPU_2018_12,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn390-2019.json
Permen_Keu_2019_112,2019,112,Permen_Keu_2015_34,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_858-2019.json
Permen_Sos_2019_13,2019,13,Permen_Sos_2018_2,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn1183-2019.json
Permen_Naker_2019_11,2019,11,Permen_Nakertrans_2012_19,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_869-2019.json
Permen_Agama_2019_23,2019,23,Permen_Agama_2015_47,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn1188-2019.json
Peraturan_BNN_2019_2,2019,2,Peraturan_BNN_2016_1,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn259-2019.json
Permen_ESDM_2019_19,2019,19,Permen_ESDM_2016_28,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_1215-2019.json
Peraturan_BI_2019_21,2019,21,Peraturan_BI_2018_20,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2019/pbi21-6-2019bt.json
PERATURAN_BSN_2019_14,2019,14,PERATURAN_BSN_2019_2,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_932-2019.json
PERMEN_DAG_2019_19,2019,19,PERMEN_DAG_2018_24,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn224-2019.json
Peraturan_KPU_2019_11,2019,11,Peraturan_KPU_2018_11,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn389-2019.json
Peraturan_BPJSTK_2019_01,2019,01,Peraturan_BPJSTK_2014_01,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_494-2019.json
Permen_ATRBPN_2019_1,2019,1,Permen_ATRBPN_2015_8,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn191-2019.json
Permen_ESDM_2019_20,2019,20,Permen_ESDM_2017_08,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn_1216-2019.json
Permen_ESDM_2019_2,2019,2,Permen_ESDM_2015_18,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn101-2019.json
Permen_Perin_2019_22,2019,22,Permen_Perin_2017_14,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn716-2019.json
Permen_ATRBPN_2019_23,2019,23,Permen_ATRBPN_2015_8,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn1158-2019.json
PERATURAN_OJK_2019_19,2019,19,PERATURAN_OJK_2015_14,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2019/ojk19-2019bt.json
Permen_PANRB_2019_1,2019,1,Permen_PANRB_2018_33,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn110-2019.json
Peraturan_Polri_2018_16,2018,16,Peraturan_Polri_2013_16,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2019/bn4-2019.json
Perwali_Bogor_2018_30,2018,30,Perwali_Bogor_2018_1,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/perda/2018/2018-30.json
PP_2018_1,2018,1,PP_2009_5,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2018/pp1-2018bt.json
Permen_Keu_2018_1,2018,1,Permen_Keu_2014_206,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn2-2018.json
PERATURAN_LKPP_2018_1,2018,1,PERATURAN_LKPP_2014_11,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn38-2016.json
PERATURAN_ANRI_2018_1,2018,1,PERATURAN_ANRI_2014_29,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn44-2018.json
Permen_Dag_2018_06,2018,06,Permen_Dag_2016_77,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn65-2018.json
Permen_Dag_2018_23,2018,23,Permen_Dag_2012_74,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn110-2018.json
Permen_Dag_2018_20,2018,20,Permen_Dag_2016_59,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn108-2018.json
Permen_Dag_2018_22,2018,22,Permen_Dag_2016_82,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn109-2018.json
Permen_Dag_2018_18,2018,18,Permen_Dag_2015_84,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn94-2018.json
Permen_Dag_2018_16,2018,16,Permen_Dag_2017_30,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn92-2018.json
Permen_Dag_2018_15,2018,15,Permen_Dag_2016_24,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn91-2018.json
Peraturan_BPK_2018_1,2018,1,Peraturan_BPK_2016_2,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2018/bpk1-2018.json
PERATURAN_KPU_2018_2,2018,2,PERATURAN_KPU_2017_1,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn27-208.json
Permen_Dag_2018_08,2018,08,Permen_Dag_2013_36,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn67-2018.json
Permen_Dag_2018_10,2018,10,Permen_Dag_2007_06,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn69-2018.json
Permen_Dag_2018_09,2018,09,Permen_Dag_2009_40,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn68-2018.json
Permen_Par_2018_1,2018,1,Permen_Par_2015_11,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn105-2018.json
Permen_Dag_2018_11,2018,11,Permen_Dag_2005_10,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn70-2018.json
Permen_Dag_2018_12,2018,12,Permen_Dag_2015_87,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn71-2018.json
Permen_Dag_2018_13,2018,13,Permen_Dag_2015_97,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn72-2018.json
Permen_Dag_2018_17,2018,17,Permen_Dag_2015_127,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn93-2018.json
Permen_Dagri_2018_1,2018,1,Permen_Dagri_2016_74,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn120-2018.json
PERATURAN_KPU_2018_5,2018,5,PERATURAN_KPU_2017_7,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn137-2018.json
Permen_Dag_2018_14,2018,14,Permen_Dag_2015_102,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn73-2018.json
Permen_Agama_2018_3,2018,3,Permen_Agama_2013_25,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn99-2018.json
Permen_Tan_2018_06,2018,06,Permen_Tan_2015_39,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn131-2018.json
PERATURAN_BASARNAS_2018_1,2018,1,PERATURAN_BASARNAS_2015_6,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn141-2018.json
Permen_Agama_2018_1,2018,1,Permen_Agama_2013_6,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn97-2018.json
Permen_Agama_2018_2,2018,2,Permen_Agama_2013_8,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn98-2018.json
Permen_Keu_2018_9,2018,9,Permen_Keu_2014_243,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn180-2018.json
PERMEN_PUPR_2018_02,2018,02,PERMEN_PU_2014_05,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn179-2018.json
Peraturan_ANRI_2018_4,2018,4,Peraturan_ANRI_2017_6,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn215-2018.json
Permen_ESDM_2018_5,2018,5,Permen_ESDM_2017_33,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn217-2018.json
Peraturan_BNPB_2018_01,2018,01,Peraturan_BNPB_2014_7,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn223-2018.json
Peraturan_BKN_2018_1,2018,1,Peraturan_BKN_2015_24,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn214-2018.json
Permen_Keu_2018_14,2018,14,Permen_Keu_2014_248,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn242-2018.json
Permen_Keu_2018_19,2018,19,Permen_Keu_2017_70,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn281-2018.json
Permen_Keu_2018_16,2018,16,Permen_Keu_2015_194,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn257-2018y.json
Permen_ESDM_2018_10,2018,10,Permen_ESDM_2017_10,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn256-2018y.json
Peraturan_BPKP_2018_1,2018,1,Peraturan_BPKP_2010_1217,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn259-2018.json
PERMEN_KEU_2018_17,2018,17,PERMEN_KEU_2017_6,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn277-2018.json
Permen_Dag_2018_33,2018,33,Permen_Dag_2011_37,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn260-2018.json
Peraturan_BNPP_2018_2,2018,2,Peraturan_BNPP_2015_14,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn279-2018.json
Permen_PUPR_2018_03,2018,03,Permen_PUPR_2015_38,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn292-2018.json
Permen_PUPR_2018_04,2018,04,Permen_PUPR_2016_22,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn296-2018.json
Permen_ESDM_2018_12,2018,12,Permen_ESDM_2017_39,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn302-2018.json
Permen_KP_2018_7,2018,7,Permen_KP_2017_6,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn317-2018.json
Permen_Keu_2018_20,2018,20,Permen_Keu_2015_148,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn320-2018.json
Peraturan_BI_2018_20,2018,20,Peraturan_BI_2017_19,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2018/pbi20-2-2018bt.json
Permen_Hub_2018_8,2018,8,Permen_Hub_2014_40,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn262-2018.json
UU_2018_2,2018,2,UU_2014_17,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2018/uu2-2018bt.json
Permen_ESDM_2018_19,2018,19,Permen_ESDM_2017_07,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn354-2018.json
PERMEN_HUB_2018_20,2018,20,PERMEN_HUB_2016_154,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn332-2018.json
Permen_Kes_2018_5,2018,5,Permen_Kes_2013_71,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn367-2018.json
PERMEN_BUMN_02_03,02,03,PERMEN_BUMN_2013_02,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn312-2018.json
Peraturan_LAN_2018_4,2018,4,Peraturan_LAN_2017_23,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn314-2018.json
Permen_Perin_2018_5,2018,5,Permen_Perin_2017_34,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn378-2018.json
Permen_Perin_2018_6,2018,6,Permen_Perin_2016_15,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn379-2018.json
Peraturan_Bawaslu_2018_12,2018,12,Peraturan_Bawaslu_2017_12,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn372-2018.json
Peraturan_OJK_2018_3,2018,3,Peraturan_OJK_2015_18,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2018/ojk3-2018bt.json
Permen_Hub_2018_19,2018,19,Permen_Hub_2016_147,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn344-2018.json
PP_2018_8,2018,8,PP_2010_23,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2018/pp8-2018bt.json
Peraturan_KPU_2018_13,2018,13,Peraturan_KPU_2015_14,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn431-2018.json
PERMEN_DAG_2018_43,2018,43,PERMEN_DAG_5_33,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn410-2018.json
PERMEN_KP_2018_12,2018,12,PERMEN_KP_2017_58,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn409-2018.json
Permen_Dikbud_2018_9,2018,9,Permen_Dikbud_2016_19,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn477-2018.json
Permen_Dikbud_2018_5,2018,5,Permen_Dikbud_2018_3,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn404-2018.json
Permen_Bappenas_2018_2,2018,2,Permen_Bappenas_2012_2,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn405-2018.json
Permen_Keu_2018_28,2018,28,Permen_Keu_2015_272,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn414-2018.json
Permen_Keu_2014_33,2014,33,Permen_Keu_2014_162,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn440-2018.json
PERMEN_AGAMA_2018_10,2018,10,PERMEN_AGAMA_2015_59,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn457-2018.json
Permen_Hub_2018_26,2018,26,Permen_Hub_2012_51,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn423-2018.json
Peraturan_OJK_2018_6,2018,6,Peraturan_OJK_2016_7,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2018/ojk6-2018bt.json
Permen_ESDM_2018_21,2018,21,Permen_ESDM_2014_39,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn490-2018.json
Permen_Dag_2018_48,2018,48,Permen_Dag_2017_82,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn491-2018.json
Permen_Hub_2018_30,2018,30,Permen_Hub_2015_182,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn493-2018.json
Permen_ESDM_2018_22,2018,22,Permen_ESDM_2018_11,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn528-2018.json
Perpres_2018_33,2018,33,Perpres_2015_75,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2018/ps33-2018.json
PERMEN_DAGRI_2018_13,2018,13,PERMEN_DAGRI_2011_32,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn465-2018.json
Peraturan_BPJSTK_2018_2,2018,2,Peraturan_BPJSTK_2015_5,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn468-2018.json
Permen_Dag_2018_46,2018,46,Permen_Dag_2016_72,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn444-2018.json
Peraturan_Ombudsman_2018_29,2018,29,Peraturan_Ombudsman_2012_10,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn466-2018.json
Permen_Dag_2018_42,2018,42,Permen_Dag_2015_87,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn471-2018.json
Permen_Dag_2018_47,2018,47,Permen_Dag_2014_20,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn472-2018.json
Permen_Ristekdikti_2018_11,2018,11,Permen_Ristekdikti_2015_42,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn474-2018.json
Permen_Dagri_2018_8,2018,8,Permen_Dagri_2015_43,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn460-2018.json
PERMEN_DAGRI_2018_33,2018,33,PERMEN_DAGRI_2018_5,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn612-2018.json
Peraturan_Basarnas_2018_3,2018,3,Peraturan_Basarnas_2017_4,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn525-2018.json
Perpres_2018_5,2018,5,Perpres_2016_123,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2018/ps5-2018.json
PERATURAN_BNP2TKI_2017_01,2017,01,PERATURAN_BNP2TKI_2017_03,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn301-2018.json
PP_2018_18,2018,18,PP_2016_19,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/ln/2018/pp18-2018bt.json
Permen_Keu_2018_52,2018,52,Permen_Keu_2016_96,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn677-2018.json
Permen_Keu_2018_53,2018,53,Permen_Keu_2017_75,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn678-2018.json
Permen_Hub_2018_31,2018,31,Permen_Hub_2017_113,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn541-2018.json
Permen_ESDM_2018_24,2018,24,Permen_ESDM_2017_26,E:/Ninggar/Mgstr/Penelitian/Data/files/new_parsed_files/bn/2018/bn545-2018.json
